Episode,Steps,Total Reward,Epsilon,TD Error
156,13,-0.8400000000000001,0.623935727831958,0.00040148313088978355
157,8,-0.8400000000000001,0.6220639206484622,0.000245017021370586
158,1,-0.75,0.6201977288865168,0.0002272066194564104
159,4,-0.81,0.6183371356998573,0.0003106136173300911
160,2,-0.87,0.6164821242927577,0.00016213185517699458
161,13,-1.29,0.6146326779198794,0.0005621196637198759
162,1,-0.75,0.6127887798861198,0.00042214125278405845
163,25,-1.98,0.6109504135464614,0.00045524572080466895
164,8,-1.1400000000000001,0.609117562305822,0.0005839245905008283
165,2,-0.72,0.6072902096189046,0.0010053382720798254
166,8,-0.99,0.6054683389900478,0.0010840760769497138
167,3,-0.84,0.6036519339730777,0.0024242324191921702
168,47,-3.5700000000000025,0.6018409781711584,0.0007559393092610952
169,2,-0.72,0.6000354552366449,0.000385991319490131
170,5,-0.78,0.598235348870935,0.000533940369496122
171,14,-1.56,0.5964406428243222,0.0009327123843831941
172,25,-1.68,0.5946513208958493,0.000675068132695742
173,14,-1.4100000000000001,0.5928673669331617,0.0005043188991424229
174,6,-0.6,0.5910887648323622,0.0002853873763039398
175,8,-0.99,0.5893154985378651,0.0003213698455510894
176,2,-0.87,0.5875475520422515,0.0017716548027237877
177,28,-2.04,0.5857849093861247,0.0004028085350000765
178,14,-1.56,0.5840275546579663,0.00035053460773529617
179,7,-0.72,0.5822754719939924,0.000348216835326249
180,2,-0.87,0.5805286455780104,0.0003656505577964708
181,3,-0.84,0.5787870596412764,0.0006484185869339854
182,9,-0.96,0.5770506984623526,0.0007294787986514469
183,1,-0.75,0.5753195463669655,0.0006216337205842137
184,2,-0.72,0.5735935877278646,0.0005812514282297343
185,5,-0.78,0.571872806964681,0.00047469852142967284
186,7,-0.72,0.5701571885437869,0.0004378071192020018
187,8,-0.8400000000000001,0.5684467169781556,0.00144675936371641
188,11,-1.05,0.5667413768272211,0.0003102504508040676
189,4,-0.96,0.5650411526967395,0.00045547294575953856
190,20,-1.5299999999999998,0.5633460292386493,0.0006548961879161652
191,12,-1.32,0.5616559911509333,0.0008790154073115749
192,1,-0.75,0.5599710231774805,0.0012202429352328181
193,9,-0.96,0.5582911101079481,0.0012044200686634416
194,1,-0.75,0.5566162367776242,0.0002941463317256421
