Episode,Steps,Total Reward,Epsilon,TD Error
55,3,-0.69,0.8451404054461714,0.09373628348112106
56,4,-1.11,0.8426049842298329,0.08507590182125568
57,5,-0.93,0.8400771692771434,0.08400536626577378
58,6,-0.75,0.837556937769312,0.08772746970256169
59,2,-0.87,0.835044266956004,0.09304952248930931
60,1,-0.75,0.8325391341551359,0.10303042829036713
61,1,-0.75,0.8300415167526705,0.06646567583084106
62,6,-1.05,0.8275513922024125,0.07219768688082695
63,2,-0.87,0.8250687380258053,0.09404879063367844
64,3,-0.84,0.8225935318117279,0.09904620299736659
65,3,-0.84,0.8201257512162927,0.10903232047955196
66,1,-0.75,0.8176653739626438,0.07782918959856033
67,2,-0.72,0.8152123778407558,0.09431982412934303
68,5,-0.78,0.8127667407072335,0.08381652235984802
69,1,-0.75,0.8103284404851119,0.10256214439868927
70,1,-0.75,0.8078974551636565,0.1157459244132042
71,4,-0.66,0.8054737627981655,0.10377533920109272
72,2,-0.87,0.803057341509771,0.09924682602286339
73,2,-0.72,0.8006481694852418,0.09200204908847809
74,2,-0.72,0.798246224976786,0.09617336839437485
75,2,-0.87,0.7958514863018556,0.10468171536922455
76,1,-0.75,0.79346393184295,0.10856877267360687
77,1,-0.75,0.7910835400474212,0.11614805459976196
78,1,-0.75,0.7887102894272789,0.05733293294906616
79,1,-0.75,0.7863441585589971,0.11593624949455261
80,1,-0.75,0.78398512608332,0.10202344506978989
81,1,-0.75,0.7816331707050701,0.0925309807062149
82,5,-1.08,0.7792882711929549,0.08731348365545273
83,2,-0.72,0.776950406379376,0.1045478917658329
84,5,-0.93,0.7746195551602378,0.08825461119413376
85,10,-0.93,0.7722956964947572,0.09779442995786666
86,3,-0.69,0.7699788094052729,0.10911881426970164
87,2,-0.72,0.767668872977057,0.06944946572184563
88,1,-0.75,0.7653658663581259,0.10995025187730789
89,18,-1.5899999999999999,0.7630697687590515,0.09099797945883539
90,1,-0.75,0.7607805594527743,0.07234353572130203
91,2,-0.87,0.7584982177744161,0.08791565522551537
92,1,-0.75,0.7562227231210928,0.08310393989086151
93,1,-0.75,0.7539540549517295,0.07746687531471252
94,13,-1.1400000000000001,0.7516921927868743,0.0957403750373767
95,6,-0.9,0.7494371162085136,0.09112327545881271
96,2,-0.72,0.747188804859888,0.07355616614222527
97,1,-0.75,0.7449472384453084,0.08299919962882996
98,1,-0.75,0.7427123967299725,0.09206267446279526
99,5,-1.08,0.7404842595397826,0.1031680390238762
100,5,-1.08,0.7382628067611632,0.08961071074008942
101,1,-0.75,0.7360480183408797,0.09264068305492401
102,1,-0.75,0.7338398742858571,0.08587659895420074
103,1,-0.75,0.7316383546629995,0.06460104137659073
104,3,-0.84,0.7294434395990105,0.08924888074398041
105,6,-0.63,0.7272551092802134,0.08761036023497581
106,1,-0.75,0.7250733439523728,0.10558335483074188
107,1,-0.75,0.7228981239205157,0.10170210897922516
108,2,-0.72,0.7207294295487541,0.08694474771618843
109,1,-0.75,0.7185672412601078,0.08480651676654816
110,6,-0.9,0.7164115395363275,0.09088357910513878
111,2,-0.87,0.7142623049177186,0.08853736519813538
112,1,-0.75,0.7121195180029655,0.07595674693584442
113,2,-0.72,0.7099831594489566,0.09730077534914017
114,1,-0.75,0.7078532099706097,0.0994768962264061
115,1,-0.75,0.7057296503406979,0.08103558421134949
116,1,-0.75,0.7036124613896758,0.1137784868478775
117,1,-0.75,0.7015016240055068,0.08263681828975677
118,1,-0.75,0.6993971191334902,0.11304108053445816
119,2,-0.72,0.6972989277760897,0.08705465495586395
120,2,-0.72,0.6952070309927615,0.10003143548965454
121,1,-0.75,0.6931214098997832,0.1250809282064438
122,1,-0.75,0.6910420456700839,0.07774318009614944
123,4,-0.81,0.6889689195330736,0.09758867509663105
124,4,-0.96,0.6869020127744744,0.08494110405445099
125,7,-0.87,0.684841306736151,0.09902078019721168
126,1,-0.75,0.6827867828159425,0.08983352780342102
127,2,-0.72,0.6807384224674947,0.08425581455230713
128,2,-0.87,0.6786962072000923,0.08997306600213051
129,1,-0.75,0.676660118578492,0.1025245189666748
130,1,-0.75,0.6746301382227565,0.09853450953960419
131,3,-0.69,0.6726062478080883,0.09439439823230107
132,3,-0.69,0.6705884290646641,0.09160623947779338
133,1,-0.75,0.66857666377747,0.09532197564840317
134,6,-0.75,0.6665709337861376,0.10066575184464455
135,12,-1.3199999999999998,0.6645712209847792,0.09123607538640499
136,1,-0.75,0.6625775073218249,0.07506485283374786
137,5,-0.78,0.6605897747998594,0.10258754789829254
138,2,-0.72,0.6586080054754598,0.08426007255911827
139,1,-0.75,0.6566321814590335,0.06336614489555359
140,1,-0.75,0.6546622849146564,0.10168580710887909
141,1,-0.75,0.6526982980599124,0.09063837677240372
142,1,-0.75,0.6507402031657327,0.09594555199146271
143,1,-0.75,0.6487879825562355,0.09251890331506729
144,1,-0.75,0.6468416186085668,0.08526330441236496
145,1,-0.75,0.6449010937527411,0.10294829308986664
146,3,-0.84,0.6429663904714829,0.09532217929760615
147,3,-0.84,0.6410374913000684,0.08462690562009811
148,1,-0.75,0.6391143788261682,0.0737214982509613
149,1,-0.75,0.6371970356896897,0.08820550888776779
150,2,-0.72,0.6352854445826206,0.10141760110855103
151,2,-0.72,0.6333795882488727,0.08665107190608978
152,1,-0.75,0.6314794494841262,0.08494797348976135
153,1,-0.75,0.6295850111356738,0.09557903558015823
154,1,-0.75,0.6276962561022668,0.08511269837617874
155,2,-0.72,0.62581316733396,0.09272507205605507
156,1,-0.75,0.623935727831958,0.06477579474449158
157,1,-0.75,0.6220639206484622,0.0908612310886383
158,1,-0.75,0.6201977288865168,0.08551010489463806
159,1,-0.75,0.6183371356998573,0.11397569626569748
160,3,-0.99,0.6164821242927577,0.10219887395699818
161,1,-0.75,0.6146326779198794,0.09858353435993195
162,1,-0.75,0.6127887798861198,0.08339400589466095
163,1,-0.75,0.6109504135464614,0.10412587225437164
164,1,-0.75,0.609117562305822,0.09669095277786255
165,1,-0.75,0.6072902096189046,0.10614798218011856
166,1,-0.75,0.6054683389900478,0.09839364886283875
167,1,-0.75,0.6036519339730777,0.08767808973789215
168,3,-0.69,0.6018409781711584,0.09363486369450887
169,3,-0.99,0.6000354552366449,0.09702201435963313
170,4,-0.81,0.598235348870935,0.09225357696413994
171,5,-1.08,0.5964406428243222,0.08833587318658828
172,1,-0.75,0.5946513208958493,0.08135667443275452
173,1,-0.75,0.5928673669331617,0.09124495089054108
174,2,-0.87,0.5910887648323622,0.09452871605753899
175,1,-0.75,0.5893154985378651,0.07523948699235916
176,7,-1.17,0.5875475520422515,0.08028314475502286
177,4,-0.96,0.5857849093861247,0.09853443503379822
178,1,-0.75,0.5840275546579663,0.08774058520793915
179,2,-0.72,0.5822754719939924,0.09327954426407814
180,3,-0.84,0.5805286455780104,0.083392729361852
181,2,-0.72,0.5787870596412764,0.09067981690168381
182,2,-0.72,0.5770506984623526,0.09081656113266945
183,1,-0.75,0.5753195463669655,0.07318045943975449
184,2,-0.72,0.5735935877278646,0.10558375343680382
185,1,-0.75,0.571872806964681,0.08985470235347748
186,1,-0.75,0.5701571885437869,0.08194117248058319
187,6,-0.9,0.5684467169781556,0.08500938986738522
188,1,-0.75,0.5667413768272211,0.07965423166751862
189,1,-0.75,0.5650411526967395,0.06083468347787857
190,1,-0.75,0.5633460292386493,0.050765782594680786
191,1,-0.75,0.5616559911509333,0.07390821725130081
192,1,-0.75,0.5599710231774805,0.08081141859292984
193,1,-0.75,0.5582911101079481,0.08852759748697281
194,1,-0.75,0.5566162367776242,0.09014628827571869
195,6,-0.9,0.5549463880672914,0.09528786068161328
196,3,-0.69,0.5532815489030894,0.09296878427267075
197,1,-0.75,0.5516217042563801,0.0951547846198082
198,1,-0.75,0.549966839143611,0.06995492428541183
199,1,-0.75,0.5483169386261801,0.08622418344020844
200,1,-0.75,0.5466719878103016,0.10248783230781555
201,1,-0.75,0.5450319718468707,0.11661390960216522
202,1,-0.75,0.5433968759313301,0.10014130175113678
203,1,-0.75,0.5417666853035361,0.10934887826442719
204,1,-0.75,0.5401413852476254,0.05917085334658623
205,1,-0.75,0.5385209610918825,0.11362075805664062
206,4,-0.96,0.5369053982086068,0.08999578095972538
207,1,-0.75,0.535294682013981,0.10423082113265991
208,6,-1.2,0.5336887979679391,0.07394945745666821
209,1,-0.75,0.5320877315740353,0.08731980621814728
210,1,-0.75,0.5304914683793133,0.08097060024738312
211,1,-0.75,0.5288999939741753,0.10764794796705246
212,1,-0.75,0.5273132939922528,0.07865887880325317
213,2,-0.87,0.525731354110276,0.09724093973636627
214,2,-0.72,0.5241541600479452,0.09624049812555313
215,1,-0.75,0.5225816975678014,0.08664356172084808
216,2,-0.87,0.521013952475098,0.08208413049578667
217,4,-0.96,0.5194509106176727,0.09194930642843246
218,3,-0.84,0.5178925578858197,0.09765732288360596
219,2,-0.72,0.5163388802121622,0.09701856598258018
220,3,-0.84,0.5147898635715258,0.09515808522701263
221,1,-0.75,0.5132454939808112,0.08961942791938782
222,1,-0.75,0.5117057574988688,0.1111760064959526
223,1,-0.75,0.5101706402263723,0.07362227886915207
224,1,-0.75,0.5086401283056932,0.09357006102800369
225,2,-0.72,0.5071142079207761,0.07720756158232689
226,1,-0.75,0.5055928652970137,0.09624740481376648
227,2,-0.72,0.5040760867011227,0.08807050436735153
228,1,-0.75,0.5025638584410194,0.08737079799175262
229,1,-0.75,0.5010561668656963,0.07478857040405273
230,1,-0.75,0.49955299836509925,0.0872422531247139
231,2,-0.87,0.49805433937000393,0.10019366443157196
232,1,-0.75,0.4965601763518939,0.07224956154823303
233,1,-0.75,0.49507049582283824,0.10219043493270874
234,13,-1.44,0.49358528433536975,0.09254828267372571
235,4,-0.81,0.49210452848236363,0.09925221279263496
236,4,-0.81,0.49062821489691655,0.08548562414944172
237,2,-0.72,0.4891563302522258,0.08909278362989426
238,3,-0.84,0.48768886126146915,0.09545474996169408
239,1,-0.75,0.48622579467768473,0.08591759204864502
240,2,-0.87,0.4847671172936517,0.08699721843004227
241,4,-0.81,0.4833128159417707,0.08574843313544989
242,3,-0.84,0.4818628774939454,0.0955747440457344
243,1,-0.75,0.48041728886146357,0.1048530861735344
244,1,-0.75,0.4789760369948792,0.08300511538982391
245,1,-0.75,0.47753910888389456,0.09165552258491516
246,1,-0.75,0.4761064915572429,0.1119598001241684
247,1,-0.75,0.4746781720825711,0.08651252090930939
248,2,-0.87,0.4732541375663234,0.10273962467908859
249,1,-0.75,0.4718343751536244,0.07459805905818939
250,2,-0.87,0.47041887202816357,0.08417890965938568
251,1,-0.75,0.4690076154120791,0.09811027348041534
252,1,-0.75,0.46760059256584285,0.10245296359062195
253,1,-0.75,0.4661977907881453,0.0863417387008667
254,1,-0.75,0.4647991974157809,0.08171111345291138
255,1,-0.75,0.46340479982353355,0.07333661615848541
256,1,-0.75,0.46201458542406293,0.09002867341041565
257,1,-0.75,0.4606285416677907,0.09104888141155243
258,1,-0.75,0.45924665604278736,0.10604291409254074
259,3,-0.84,0.457868916074659,0.09736554076274236
260,1,-0.75,0.45649530932643506,0.10391269624233246
261,1,-0.75,0.45512582339845575,0.10009144246578217
262,1,-0.75,0.45376044592826037,0.09293590486049652
263,1,-0.75,0.4523991645904756,0.1106482744216919
264,1,-0.75,0.45104196709670413,0.06882739067077637
265,1,-0.75,0.449688841195414,0.10107868909835815
266,3,-0.84,0.4483397746718278,0.09059215833743413
267,1,-0.75,0.4469947553478123,0.11211344599723816
268,1,-0.75,0.44565377108176885,0.07238446921110153
269,2,-0.72,0.44431680976852356,0.0940898135304451
270,1,-0.75,0.44298385933921797,0.047501929104328156
271,1,-0.75,0.4416549077612003,0.09469608962535858
272,1,-0.75,0.4403299430379167,0.06916212290525436
273,1,-0.75,0.43900895320880295,0.08728790283203125
274,1,-0.75,0.43769192634917653,0.09195099771022797
275,1,-0.75,0.436378850570129,0.09698665887117386
276,2,-0.72,0.4350697140184186,0.09335830807685852
277,1,-0.75,0.43376450487636337,0.07570480555295944
278,1,-0.75,0.43246321136173427,0.07247596979141235
279,1,-0.75,0.43116582172764906,0.09556955099105835
280,1,-0.75,0.42987232426246613,0.0840831995010376
281,1,-0.75,0.42858270728967873,0.04599527269601822
282,1,-0.75,0.4272969591678097,0.0931403636932373
283,1,-0.75,0.4260150682903063,0.08581084758043289
284,2,-0.72,0.4247370230854354,0.07630264014005661
285,1,-0.75,0.4234628120161791,0.0656261295080185
286,1,-0.75,0.42219242358013054,0.08902333676815033
287,1,-0.75,0.4209258463093902,0.08884132653474808
288,3,-0.84,0.419663068770462,0.08044025301933289
289,1,-0.75,0.4184040795641506,0.0735887736082077
290,2,-0.72,0.41714886732545814,0.09158110618591309
291,1,-0.75,0.41589742072348174,0.0735626369714737
292,2,-0.72,0.4146497284613113,0.0702565461397171
293,1,-0.75,0.41340577927592737,0.11241652071475983
294,1,-0.75,0.41216556193809956,0.07885842770338058
295,1,-0.75,0.41092906525228523,0.08445398509502411
296,3,-0.84,0.40969627805652836,0.0839272066950798
297,1,-0.75,0.40846718922235875,0.12566204369068146
298,3,-0.84,0.40724178765469166,0.09365493059158325
299,6,-0.9,0.4060200622917276,0.09647010266780853
300,4,-0.81,0.4048020021048524,0.09462191723287106
301,2,-0.87,0.40358759609853784,0.10140156745910645
302,1,-0.75,0.4023768333102422,0.08707398176193237
303,1,-0.75,0.4011697028103115,0.08737640082836151
304,1,-0.75,0.3999661937018806,0.08327686041593552
305,1,-0.75,0.39876629512077494,0.0895109549164772
306,1,-0.75,0.3975699962354126,0.07471495866775513
307,6,-1.05,0.3963772862467064,0.08212439964214961
308,1,-0.75,0.39518815438796623,0.09431859850883484
309,1,-0.75,0.3940025899248023,0.08530409634113312
310,1,-0.75,0.3928205821550279,0.07126866281032562
311,1,-0.75,0.39164212040856283,0.08275660872459412
312,1,-0.75,0.39046719404733715,0.08963295072317123
313,2,-0.72,0.38929579246519513,0.06480581499636173
314,2,-0.87,0.38812790508779954,0.09072081744670868
315,3,-0.84,0.38696352137253615,0.0829931025703748
316,2,-0.87,0.38580263080841853,0.0805463008582592
317,4,-1.11,0.3846452229159933,0.08285474497824907
318,2,-0.72,0.3834912872472453,0.10432974621653557
319,2,-0.72,0.3823408133855036,0.09220517799258232
320,2,-0.72,0.38119379094534706,0.08799811452627182
321,1,-0.75,0.380050209572511,0.1100572869181633
322,2,-0.87,0.3789100589437935,0.08792279660701752
323,2,-0.72,0.3777733287669621,0.08692195266485214
324,1,-0.75,0.37664000878066123,0.08244366943836212
325,1,-0.75,0.37551008875431924,0.08327597379684448
326,3,-0.99,0.37438355848805627,0.06543158988157909
327,1,-0.75,0.3732604078125921,0.09442251920700073
328,1,-0.75,0.37214062658915437,0.08812828361988068
329,1,-0.75,0.3710242047093869,0.09785524755716324
330,1,-0.75,0.3699111320952587,0.11908814311027527
331,2,-0.72,0.36880139869897294,0.09358176589012146
332,3,-0.84,0.367694994502876,0.09422923624515533
333,1,-0.75,0.3665919095193674,0.09261522442102432
334,6,-1.2,0.36549213379080925,0.08858640243609746
335,3,-0.84,0.3643956573894368,0.08704302708307902
336,1,-0.75,0.3633024704172685,0.0787741169333458
337,1,-0.75,0.3622125630060167,0.07435183227062225
338,2,-0.72,0.3611259253169986,0.08806473389267921
339,1,-0.75,0.3600425475410476,0.08760929107666016
340,3,-0.84,0.3589624198984244,0.08643061419328053
341,1,-0.75,0.35788553263872913,0.0926244929432869
342,1,-0.75,0.35681187604081294,0.0843479335308075
343,1,-0.75,0.3557414404126905,0.07433774322271347
344,1,-0.75,0.35467421609145244,0.08983570337295532
345,1,-0.75,0.35361019344317807,0.0989544466137886
346,1,-0.75,0.35254936286284855,0.08461155742406845
347,1,-0.75,0.35149171477426,0.08297081291675568
348,1,-0.75,0.3504372396299372,0.0877687931060791
349,1,-0.75,0.3493859279110474,0.09578573703765869
350,1,-0.75,0.34833777012731426,0.09135044366121292
